Building,Floor,Suite,Room,Bed,Room Type,"Suite Size (ifapplicable)",Room Category,Community
HOPE COLLEGE,HOPE FL 1,HOPE 106,HOPE 106,HOPE 106-1,Single,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 107,HOPE 107,HOPE 107-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 107,HOPE 107,HOPE 107-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 112,HOPE 112,HOPE 112-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 112,HOPE 112,HOPE 112-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 114,HOPE 114,HOPE 114-1,Single,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 119,HOPE 119,HOPE 119-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 119,HOPE 119,HOPE 119-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 120,HOPE 120,HOPE 120-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 1,HOPE 120,HOPE 120,HOPE 120-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 201,HOPE 201,HOPE 201-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 201,HOPE 201,HOPE 201-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 202,HOPE 202,HOPE 202-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 202,HOPE 202,HOPE 202-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 203,HOPE 203,HOPE 203-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 203,HOPE 203,HOPE 203-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 207,HOPE 207,HOPE 207-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 207,HOPE 207,HOPE 207-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 208,HOPE 208,HOPE 208-1,Single,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 212,HOPE 212,HOPE 212-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 212,HOPE 212,HOPE 212-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 215,HOPE 215,HOPE 215-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 215,HOPE 215,HOPE 215-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 216,HOPE 216,HOPE 216-1,Single,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 217,HOPE 217,HOPE 217-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 217,HOPE 217,HOPE 217-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 219,HOPE 219,HOPE 219-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 219,HOPE 219,HOPE 219-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 220,HOPE 220,HOPE 220-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 2,HOPE 220,HOPE 220,HOPE 220-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 301,HOPE 301,HOPE 301-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 301,HOPE 301,HOPE 301-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 302,HOPE 302,HOPE 302-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 302,HOPE 302,HOPE 302-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 303,HOPE 303,HOPE 303-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 303,HOPE 303,HOPE 303-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 306,HOPE 306,HOPE 306-1,Single,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 307,HOPE 307,HOPE 307-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 307,HOPE 307,HOPE 307-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 312,HOPE 312,HOPE 312-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 312,HOPE 312,HOPE 312-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 315,HOPE 315,HOPE 315-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 315,HOPE 315,HOPE 315-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 316,HOPE 316,HOPE 316-1,Single,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 317,HOPE 317,HOPE 317-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 317,HOPE 317,HOPE 317-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 319,HOPE 319,HOPE 319-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 319,HOPE 319,HOPE 319-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 320,HOPE 320,HOPE 320-1,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 3,HOPE 320,HOPE 320,HOPE 320-2,Double,,Female,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 401,HOPE 401,HOPE 401-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 401,HOPE 401,HOPE 401-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 402,HOPE 402,HOPE 402-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 402,HOPE 402,HOPE 402-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 403,HOPE 403,HOPE 403-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 403,HOPE 403,HOPE 403-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 407,HOPE 407,HOPE 407-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 407,HOPE 407,HOPE 407-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 408,HOPE 408,HOPE 408-1,Single,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 412,HOPE 412,HOPE 412-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 412,HOPE 412,HOPE 412-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 415,HOPE 415,HOPE 415-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 415,HOPE 415,HOPE 415-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 416,HOPE 416,HOPE 416-1,Single,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 417,HOPE 417,HOPE 417-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 417,HOPE 417,HOPE 417-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 419,HOPE 419,HOPE 419-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 419,HOPE 419,HOPE 419-2,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 420,HOPE 420,HOPE 420-1,Double,,Male,Spring General Housing Selection
HOPE COLLEGE,HOPE FL 4,HOPE 420,HOPE 420,HOPE 420-2,Double,,Male,Spring General Housing Selection
KING HOUSE,KING FL 2,KING 208,KING 208,KING 208-1,Double,,CoEd,Spring General Housing Selection
KING HOUSE,KING FL 2,KING 208,KING 208,KING 208-2,Double,,CoEd,Spring General Housing Selection
KING HOUSE,KING FL 3,KING 303,KING 303,KING 303-1,Double,,CoEd,Spring General Housing Selection
KING HOUSE,KING FL 3,KING 303,KING 303,KING 303-2,Double,,CoEd,Spring General Housing Selection
MACHADO HOUSE,MACHADO FL 2,MACHADO 238,MACHADO 238,MACHADO 238-1,Single,,CoEd,Spring General Housing Selection
MACHADO HOUSE,MACHADO FL 3,MACHADO 308,MACHADO 308,MACHADO 308-1,Double,,CoEd,Spring General Housing Selection
MACHADO HOUSE,MACHADO FL 3,MACHADO 308,MACHADO 308,MACHADO 308-2,Double,,CoEd,Spring General Housing Selection
MACHADO HOUSE,MACHADO FL 3,MACHADO 320,MACHADO 320,MACHADO 320-1,Single,,CoEd,Spring General Housing Selection
MACHADO HOUSE,MACHADO FL 3,MACHADO 321,MACHADO 321,MACHADO 321-1,Single,,CoEd,Spring General Housing Selection
MACHADO HOUSE,MACHADO FL 3,MACHADO 322,MACHADO 322,MACHADO 322-1,Single,,CoEd,Spring General Housing Selection
MACHADO HOUSE,MACHADO FL 3,MACHADO 323,MACHADO 323,MACHADO 323-1,Single,,CoEd,Spring General Housing Selection
MACHADO HOUSE,MACHADO FL 3,MACHADO 325,MACHADO 325,MACHADO 325-1,Single,,CoEd,Spring General Housing Selection
MACHADO HOUSE,MACHADO FL 3,MACHADO 326,MACHADO 326,MACHADO 326-1,Double,,CoEd,Spring General Housing Selection
MACHADO HOUSE,MACHADO FL 3,MACHADO 326,MACHADO 326,MACHADO 326-2,Double,,CoEd,Spring General Housing Selection
MACHADO HOUSE,MACHADO FL 4,MACHADO 410,MACHADO 410,MACHADO 410-1,Single,,CoEd,Spring General Housing Selection
MACHADO HOUSE,MACHADO FL 4,MACHADO 412,MACHADO 412,MACHADO 412-1,Single,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 0,MARCY 116,MARCY 116,MARCY 116-1,Single,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 119,MARCY 119,MARCY 119-1,Triple,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 119,MARCY 119,MARCY 119-2,Triple,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 119,MARCY 119,MARCY 119-3,Triple,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 121,MARCY 121,MARCY 121-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 121,MARCY 121,MARCY 121-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 125,MARCY 125,MARCY 125-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 125,MARCY 125,MARCY 125-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 201,MARCY 201,MARCY 201-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 201,MARCY 201,MARCY 201-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 202,MARCY 202,MARCY 202-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 202,MARCY 202,MARCY 202-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 203,MARCY 203,MARCY 203-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 203,MARCY 203,MARCY 203-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 204,MARCY 204,MARCY 204-1,Single,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 1,MARCY 206,MARCY 206,MARCY 206-1,Single,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 219,MARCY 219,MARCY 219-1,Triple,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 219,MARCY 219,MARCY 219-2,Triple,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 219,MARCY 219,MARCY 219-3,Triple,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 221,MARCY 221,MARCY 221-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 221,MARCY 221,MARCY 221-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 225,MARCY 225,MARCY 225-1,Triple,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 225,MARCY 225,MARCY 225-2,Triple,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 225,MARCY 225,MARCY 225-3,Triple,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 241,MARCY 241,MARCY 241-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 241,MARCY 241,MARCY 241-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 242,MARCY 242,MARCY 242-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 242,MARCY 242,MARCY 242-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 301,MARCY 301,MARCY 301-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 301,MARCY 301,MARCY 301-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 302,MARCY 302,MARCY 302-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 302,MARCY 302,MARCY 302-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 304,MARCY 304,MARCY 304-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 304,MARCY 304,MARCY 304-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 306A,MARCY 306A,MARCY 306A-1,Single,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 308,MARCY 308,MARCY 308-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 308,MARCY 308,MARCY 308-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 313,MARCY 313,MARCY 313-1,Single,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 2,MARCY 314,MARCY 314,MARCY 314-1,Single,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 319,MARCY 319,MARCY 319-1,Triple,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 319,MARCY 319,MARCY 319-2,Triple,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 319,MARCY 319,MARCY 319-3,Triple,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 321,MARCY 321,MARCY 321-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 321,MARCY 321,MARCY 321-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 325,MARCY 325,MARCY 325-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 325,MARCY 325,MARCY 325-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 328,MARCY 328,MARCY 328-1,Single,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 332,MARCY 332,MARCY 332-1,Single,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 336,MARCY 336,MARCY 336-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 336,MARCY 336,MARCY 336-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 341,MARCY 341,MARCY 341-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 341,MARCY 341,MARCY 341-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 342,MARCY 342,MARCY 342-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 342,MARCY 342,MARCY 342-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 402,MARCY 402,MARCY 402-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 402,MARCY 402,MARCY 402-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 404,MARCY 404,MARCY 404-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 404,MARCY 404,MARCY 404-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 406,MARCY 406,MARCY 406-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 3,MARCY 406,MARCY 406,MARCY 406-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 4,MARCY 436,MARCY 436,MARCY 436-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 4,MARCY 436,MARCY 436,MARCY 436-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 4,MARCY 438,MARCY 438,MARCY 438-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 4,MARCY 438,MARCY 438,MARCY 438-2,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 4,MARCY 440,MARCY 440,MARCY 440-1,Double,,CoEd,Spring General Housing Selection
MARCY HOUSE,MARCY FL 4,MARCY 440,MARCY 440,MARCY 440-2,Double,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 1,MINDEN 101,MINDEN 101,MINDEN 101-1,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 1,MINDEN 101,MINDEN 101,MINDEN 101-2,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 1,MINDEN 101,MINDEN 101,MINDEN 101-3,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 1,MINDEN 113,MINDEN 113 113B,MINDEN 113 113B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 1,MINDEN 113,MINDEN 113 113C,MINDEN 113 113C-1,Triple (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 1,MINDEN 113,MINDEN 113 113C,MINDEN 113 113C-2,Triple (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 1,MINDEN 113,MINDEN 113 113C,MINDEN 113 113C-3,Triple (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 2,MINDEN 201,MINDEN 201 201B,MINDEN 201 201B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 2,MINDEN 201,MINDEN 201 201C,MINDEN 201 201C-1,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 2,MINDEN 201,MINDEN 201 201C,MINDEN 201 201C-2,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 2,MINDEN 202,MINDEN 202,MINDEN 202-1,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 2,MINDEN 202,MINDEN 202,MINDEN 202-2,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 2,MINDEN 202,MINDEN 202,MINDEN 202-3,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 3,MINDEN 315,MINDEN 315 315B,MINDEN 315 315B-1,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 3,MINDEN 315,MINDEN 315 315B,MINDEN 315 315B-2,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 3,MINDEN 315,MINDEN 315 315C,MINDEN 315 315C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 4,MINDEN 401,MINDEN 401 401B,MINDEN 401 401B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 4,MINDEN 401,MINDEN 401 401C,MINDEN 401 401C-1,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 4,MINDEN 401,MINDEN 401 401C,MINDEN 401 401C-2,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 4,MINDEN 402,MINDEN 402,MINDEN 402-1,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 4,MINDEN 402,MINDEN 402,MINDEN 402-2,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 4,MINDEN 402,MINDEN 402,MINDEN 402-3,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 4,MINDEN 406,MINDEN 406,MINDEN 406-1,Double,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 4,MINDEN 406,MINDEN 406,MINDEN 406-2,Double,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 4,MINDEN 407,MINDEN 407,MINDEN 407-1,Double,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 4,MINDEN 407,MINDEN 407,MINDEN 407-2,Double,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 502,MINDEN 502,MINDEN 502-1,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 502,MINDEN 502,MINDEN 502-2,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 502,MINDEN 502,MINDEN 502-3,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 507,MINDEN 507,MINDEN 507-1,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 507,MINDEN 507,MINDEN 507-2,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 507,MINDEN 507,MINDEN 507-3,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 512,MINDEN 512,MINDEN 512-1,Quad,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 512,MINDEN 512,MINDEN 512-2,Quad,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 512,MINDEN 512,MINDEN 512-3,Quad,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 512,MINDEN 512,MINDEN 512-4,Quad,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 513,MINDEN 513 513B,MINDEN 513 513B-1,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 513,MINDEN 513 513B,MINDEN 513 513B-2,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 5,MINDEN 513,MINDEN 513 513C,MINDEN 513 513C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 601,MINDEN 601 601B,MINDEN 601 601B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 601,MINDEN 601 601C,MINDEN 601 601C-1,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 601,MINDEN 601 601C,MINDEN 601 601C-2,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 602,MINDEN 602,MINDEN 602-1,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 602,MINDEN 602,MINDEN 602-2,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 602,MINDEN 602,MINDEN 602-3,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 612,MINDEN 612,MINDEN 612-1,Quad,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 612,MINDEN 612,MINDEN 612-2,Quad,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 612,MINDEN 612,MINDEN 612-3,Quad,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 612,MINDEN 612,MINDEN 612-4,Quad,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 615,MINDEN 615 615B,MINDEN 615 615B-1,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 615,MINDEN 615 615B,MINDEN 615 615B-2,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 6,MINDEN 615,MINDEN 615 615C,MINDEN 615 615C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 7,MINDEN 702,MINDEN 702,MINDEN 702-1,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 7,MINDEN 702,MINDEN 702,MINDEN 702-2,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 7,MINDEN 702,MINDEN 702,MINDEN 702-3,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 7,MINDEN 712,MINDEN 712,MINDEN 712-1,Quad,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 7,MINDEN 712,MINDEN 712,MINDEN 712-2,Quad,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 7,MINDEN 712,MINDEN 712,MINDEN 712-3,Quad,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 7,MINDEN 712,MINDEN 712,MINDEN 712-4,Quad,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 8,MINDEN 801,MINDEN 801 801B,MINDEN 801 801B-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 8,MINDEN 801,MINDEN 801 801C,MINDEN 801 801C-1,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 8,MINDEN 801,MINDEN 801 801C,MINDEN 801 801C-2,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
